"severity","issueId","issueDescription","wcagConformance","url","context","howToFix","learnMore"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/for-medical-professionals","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/for-network-employees","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"" style=""height: 100%;"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/health-wellness","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/medcenter","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/medcenter/clinical-trials-and-research","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""crjs js"" style=""height: 100%;"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/medcenter/wellness-resources/online-tools-and-information","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"" style=""height: 100%;"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/network-locations","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""crjs js"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/research-and-education","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-one-main","Document should have one main landmark","best-practice","https://www.uvmhealth.org/violence","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""crjs js"" style=""height: 100%;"">","Fix all of the following:   Document does not have a main landmark","https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/about-uvm-health-network","<nav role=""navigation"" aria-labelledby=""block-mainnavigation-2-menu"" id=""block-mainnavigation-2"" class=""block container trim-left block-menu navigation menu--sub-main"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/doctors","<nav role=""navigation"" aria-labelledby=""block-mainnavigation-2-menu"" id=""block-mainnavigation-2"" class=""block container trim-left block-menu navigation menu--sub-main"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/for-medical-professionals","<nav role=""navigation"" aria-labelledby=""block-mainnavigation-2-menu"" id=""block-mainnavigation-2"" class=""block container trim-left block-menu navigation menu--sub-main"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/for-network-employees","<nav role=""navigation"" aria-labelledby=""block-mainnavigation-2-menu"" id=""block-mainnavigation-2"" class=""block container trim-left block-menu navigation menu--sub-main"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/health-wellness","<nav role=""navigation"" aria-labelledby=""block-mainnavigation-2-menu"" id=""block-mainnavigation-2"" class=""block container trim-left block-menu navigation menu--sub-main"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<nav role=""navigation"" aria-labelledby=""block-mainnavigation-2-menu"" id=""block-mainnavigation-2"" class=""block container trim-left block-menu navigation menu--sub-main"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/medcenter/clinical-trials-and-research","<nav role=""navigation"" aria-labelledby=""block-medicalcenter-menu"" id=""block-medicalcenter"" class=""block container trim-left block-menu navigation menu--sub-medical-center"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/medcenter/wellness-resources/online-tools-and-information","<nav role=""navigation"" aria-labelledby=""block-medicalcenter-menu"" id=""block-medicalcenter"" class=""block container trim-left block-menu navigation menu--sub-medical-center"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/medcenter/wellness-resources/online-tools-and-information","<nav tabindex=""0"" class=""access_menu"" role=""navigation"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/network-locations","<nav role=""navigation"" aria-labelledby=""block-mainnavigation-2-menu"" id=""block-mainnavigation-2"" class=""block container trim-left block-menu navigation menu--sub-main"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","landmark-unique","Ensures landmarks are unique","best-practice","https://www.uvmhealth.org/research-and-education","<nav role=""navigation"" aria-labelledby=""block-mainnavigation-2-menu"" id=""block-mainnavigation-2"" class=""block container trim-left block-menu navigation menu--sub-main"">","Fix any of the following:   The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable","https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=purple-hats"
"goodToFix","page-has-heading-one","Page should contain a level-one heading","best-practice","https://mychart.uvmhealth.org/","<html xmlns=""http://www.w3.org/1999/xhtml"" lang=""en"" xml:lang=""en"" dir=""ltr"" class=""notile"" style=""--wp-header-height: 0px; --wp-main-padding-top: 8.66667px; --wp-footer-height: 129.977px;"">","Fix all of the following:   Page must have a level-one heading","https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=purple-hats"
"goodToFix","page-has-heading-one","Page should contain a level-one heading","best-practice","https://www.uvmhealth.org/","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"" style=""height: 100%;"">","Fix all of the following:   Page must have a level-one heading","https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=purple-hats"
"goodToFix","page-has-heading-one","Page should contain a level-one heading","best-practice","https://www.uvmhealth.org/careers","<html lang=""en"" style=""height: 100%;"">","Fix all of the following:   Page must have a level-one heading","https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=purple-hats"
"goodToFix","page-has-heading-one","Page should contain a level-one heading","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"">","Fix all of the following:   Page must have a level-one heading","https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=purple-hats"
"goodToFix","page-has-heading-one","Page should contain a level-one heading","best-practice","https://www.uvmhealth.org/medcenter","<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""js crjs"">","Fix all of the following:   Page must have a level-one heading","https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=purple-hats"
"goodToFix","presentation-role-conflict","Ensure elements marked as presentational are consistently ignored","best-practice","https://www.uvmhealth.org/careers","<ul class=""controls"" aria-label=""carousel controls"" role=""presentation"">","Fix all of the following:   Element does not have global ARIA attribute","https://dequeuniversity.com/rules/axe/4.8/presentation-role-conflict?application=purple-hats"
"goodToFix","presentation-role-conflict","Ensure elements marked as presentational are consistently ignored","best-practice","https://www.uvmhealth.org/careers","<ul aria-label=""slide selector"" role=""presentation"" class=""slidenav"">","Fix all of the following:   Element does not have global ARIA attribute","https://dequeuniversity.com/rules/axe/4.8/presentation-role-conflict?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<figure class=""home-hero-desktop"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<h2 class=""hidden-xs hidden-sm"" style=""width: 450px;font-size:3.5rem;"">COVID-19, FLU and RSV:<br>All About This Year’s Vaccines</h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<p style=""font-size: 2rem;"">12 questions answered by our infectious disease experts</p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<p style=""font-size: 2rem;""><a class=""btn btn-lg btn-primary"" data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""6a17c7d1-a705-4201-be20-1a8c3fcee7bb"" href=""/health-wellness/flu-prevention"" title=""Flu Prevention""><strong>Learn More</strong></a></p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<div class=""col-sm-6 col-md-7 col-lg-6""><p>We are an integrated academic health system that serves more than one million residents across Vermont and Northern New York.</p></div>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<div class=""block block-paragraph-blocks block-paragraph-fieldnodefield-widgets1home-page"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<div class=""block block-paragraph-blocks block-paragraph-fieldnodefield-widgets3home-page"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<div class=""block block-paragraph-blocks block-paragraph-fieldnodefield-widgets4home-page"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<div class=""block block-paragraph-blocks block-paragraph-fieldnodefield-widgets5home-page"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/","<div class=""views-element-container block block-views block-views-blocknews-block-3"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/about-uvm-health-network","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/about-uvm-health-network","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/about-uvm-health-network","<div class=""layout__region layout__region--bottom"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/careers","<div class=""skip-to-content"">	<a href=""#main-intro"">		Skip to Page Content <span class=""sr-only"">(will bypass menus and search fields)</span>	</a></div>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<div class=""field__item"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<div class=""selection-area"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<h2 class=""field field--type-string field--label-hidden field__item"">	  	  University of Vermont Medical Center	  	  </h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<p class=""field field--type-string-long field--label-hidden field__item"">	  	  Burlington, VT	  	  </p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<h2 class=""field field--type-string field--label-hidden field__item"">	  	  Alice Hyde Medical Center	  	  </h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<p class=""field field--type-string-long field--label-hidden field__item"">	  	  Malone, NY	  	  </p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<h2 class=""field field--type-string field--label-hidden field__item"">	  	  Central Vermont Medical Center (CVMC)	  	  </h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<p class=""field field--type-string-long field--label-hidden field__item"">	  	  Berlin, VT	  	  </p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<h2 class=""field field--type-string field--label-hidden field__item"">	  	  Champlain Valley Physicians Hospital (CVPH)	  	  </h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<p class=""field field--type-string-long field--label-hidden field__item"">	  	  Plattsburgh, NY	  	  </p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<h2 class=""field field--type-string field--label-hidden field__item"">	  	  Porter Medical Center	  	  </h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<p class=""field field--type-string-long field--label-hidden field__item"">	  	  Middlebury, VT	  	  </p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<h2 class=""field field--type-string field--label-hidden field__item"">	  	  Elizabethtown Community Hospital	  	  </h2>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<p class=""field field--type-string-long field--label-hidden field__item"">	  	  Elizabethtown, NY	  	  </p>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/doctors","<div class=""field__item"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/for-medical-professionals","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/for-medical-professionals","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/for-medical-professionals","<div class=""layout__region layout__region--first"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/for-medical-professionals","<div class=""layout__region layout__region--bottom"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/for-network-employees","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/for-network-employees","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/for-network-employees","<div class=""layout__region layout__region--middle container-fluid"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness","<div class=""banner-row"" id=""banner-row"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness","<div class=""layout__region layout__region--bottom"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<div class=""region region-breadcrumb"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<div id=""InteriorBanner"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<div class=""hidden-xs""><h2 style=""padding-left:50px;padding-top:35px;""><span style=""font-weight:500;color:#699d27;"">For a healthier tomorrow,</span><br><span style=""font-weight:800;color:#286077;"">get your vaccines today.&nbsp;</span></h2></div>","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<div class=""block block-layout-builder block-field-blocknodelanding-pagebody"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
"goodToFix","region","All page content should be contained by landmarks","best-practice","https://www.uvmhealth.org/health-wellness/flu-prevention","<div class=""block block-paragraph-blocks block-paragraph-fieldnodefield-widgets1landing-page"">","Fix any of the following:   Some page content is not contained by landmarks","https://dequeuniversity.com/rules/axe/4.8/region?application=purple-hats"
